alumni_id,student_id,current_employer_id,current_title,years_experience,career_stage,skills_primary,skills_secondary,certifications,achievements,mentoring_interest,volunteering_interest,is_active_member,last_engagement_date,profile_visibility,preferred_contact_method,preferred_time_zone,portfolio_url,github_url,created_at
eace7e2d-193c-4337-ac3f-9f125c22860a,250cb68d-254a-41dc-8b60-049beea581fa,,,0.0,Early,"ETL, Databases, Cloud","SIEM, SOC",Security+,,1,0,1,2025-07-19,Private,Email,America/Chicago,https://portfolio.example.com/mrodgers.831,https://github.com/mrodgers,2025-10-25T04:47:46
6fd2e5d8-292c-4a98-8a80-554aadf109ab,3747ad4d-d4fb-4d89-9f3e-a8ae7347e647,736225a4-4d22-4d07-a514-cc4a555d7a7f,Software Engineer,0.2,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",Security+,Volunteer Lead,1,1,1,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/nsmith.832,https://github.com/nsmith,2025-10-25T04:47:46
df64f156-b74a-4aa0-9ea6-823b69cb5505,7b341773-5558-4c54-a653-7a8472ef57be,4c291bf9-8a22-40c3-afe7-fc610a03d7b2,Associate Consultant,0.3,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",Azure Fundamentals,Volunteer Lead,1,0,1,2024-05-20,Private,Email,America/New_York,https://portfolio.example.com/nmartinez.833,https://github.com/nmartinez,2025-10-25T04:47:46
f0d4aa5f-f38b-4c7e-9929-89b3e7d5d389,12fe3d88-0152-4127-a159-47da985a918e,fb8a0f04-c1cb-41bc-ba5e-7a48bc9ee5fc,QA Engineer,0.9,Early,"Power BI, Excel, Storytelling","ML, DL, MLOps",Azure Fundamentals,,0,0,1,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/mcastillo.834,https://github.com/mcastillo,2025-10-25T04:47:46
ab6a493c-098e-4649-a6c8-6effe4be8bf4,a98a158a-b047-4f72-806d-677a150d5178,428a2ba6-2e6c-4d3c-af22-804035c733da,Business Analyst,0.8,Early,"ETL, Databases, Cloud","SIEM, SOC",Azure Fundamentals,Published Paper,0,0,1,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/kbrown.835,https://github.com/kbrown,2025-10-25T04:47:46
5395156c-5963-4234-a39d-8aa034d3ef13,4d671e9b-3548-4ebd-985e-4bbe09b602f1,,,0.0,Early,"Git, CI/CD, Microservices","SIEM, SOC",Security+,Hackathon Winner,0,0,1,,Private,Phone,America/New_York,https://portfolio.example.com/pesparza.836,https://github.com/pesparza,2025-10-25T04:47:46
86ae230d-79c2-4593-9819-5264853216eb,207d52a1-86dc-41af-a777-6d2af785a50d,,,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",None,Volunteer Lead,0,0,1,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/abarrett.837,https://github.com/abarrett,2025-10-25T04:47:46
56e81ec5-5216-46eb-99a4-0e17d216a47a,b68f36c8-d0f1-461a-8712-05410eec90fb,58c56cab-ba5f-4539-9c4c-64a1156a4284,Security Analyst,0.9,Early,"Power BI, Excel, Storytelling","SIEM, SOC",AWS CCP,,1,0,0,,Public,Phone,America/New_York,https://portfolio.example.com/dhiggins.838,https://github.com/dhiggins,2025-10-25T04:47:46
2ed0204b-7dc5-4b6d-ab25-891f3c216254,aea8a4d8-b201-48a7-b0ed-964a2dd23e9a,810af9c8-eb49-4f1a-9dac-b3567b940657,Security Analyst,0.4,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",AWS CCP,Published Paper,1,1,0,,Public,LinkedIn,America/Chicago,https://portfolio.example.com/pmoody.839,https://github.com/pmoody,2025-10-25T04:47:46
2d44e5e9-32ff-44e3-912e-8a5b20de1102,97a61e4c-ea72-4d25-ad28-841676109c14,7babfa2c-4ed9-4dee-af36-bf492267fe41,Associate Consultant,0.5,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",Azure Fundamentals,Dean's List,1,0,1,,Public,LinkedIn,America/New_York,https://portfolio.example.com/njimenez.840,https://github.com/njimenez,2025-10-25T04:47:46
434b5c21-0021-41a5-b86e-d55821a5e40c,75c81b20-a834-446a-939c-a8fd67313062,ea8d51e0-ea2c-47e3-8ed4-3211851b8e6e,Associate Consultant,0.3,Early,"Java, Algorithms, DS","SIEM, SOC",None,Volunteer Lead,0,0,1,,Private,LinkedIn,America/New_York,https://portfolio.example.com/kriddle.841,https://github.com/kriddle,2025-10-25T04:47:46
e5e9f4bc-23dc-4420-a7e6-fef9a67f8f91,e886fb1e-cd3c-4e43-a0bf-05cacce2ee16,,,0.0,Early,"Git, CI/CD, Microservices","DAX, Modeling, Dashboards",None,Volunteer Lead,0,0,1,2024-08-12,Public,Phone,America/New_York,https://portfolio.example.com/bchang.842,https://github.com/bchang,2025-10-25T04:47:46
71f74068-e968-49a4-8537-c99ed8cd679d,6d7651e8-6179-43de-b4b3-9b8a9761bb65,96c7074d-9408-4500-8cc7-b6ccbd9ad30a,Security Analyst,0.3,Early,"Git, CI/CD, Microservices","DAX, Modeling, Dashboards",AWS CCP,,1,0,0,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jschaefer.843,https://github.com/jschaefer,2025-10-25T04:47:46
56af0071-49df-4b4f-8061-d86aca75a8a1,12e7b4f6-ebd3-480b-8e7d-1610b7068b83,,,0.0,Early,"Python, SQL, Statistics","AWS, Azure, GCP",None,,0,0,1,2023-12-28,Public,Email,America/Chicago,https://portfolio.example.com/mevans.844,https://github.com/mevans,2025-10-25T04:47:46
ed8871b7-7694-43c0-84a0-a20fa841162f,b4647a50-9bec-4d55-b0cd-45bc2ad6956c,39c96453-b505-4b47-823e-8a7deb048fbc,Software Engineer,0.6,Early,"ETL, Databases, Cloud","Communication, Teamwork",None,Published Paper,0,0,1,,Private,Phone,America/New_York,https://portfolio.example.com/lwilson.845,https://github.com/lwilson,2025-10-25T04:47:46
c661d1ae-9476-4e65-ae3f-37ea60417330,9236d673-a1b0-4b90-9515-4b0f1f50c917,e49741fe-172d-4570-b7a8-27cd7915bcd9,Data Engineer,0.2,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",PMP,Dean's List,0,1,0,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/sgarcia.846,https://github.com/sgarcia,2025-10-25T04:47:46
b37b4b30-f5d6-418c-b071-60985e314e2b,d0b3a724-0ad5-4070-bc06-8c5db556ae51,,,0.0,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",Azure Fundamentals,Hackathon Winner,0,0,0,,Private,Email,America/Chicago,https://portfolio.example.com/mwagner.847,https://github.com/mwagner,2025-10-25T04:47:46
36cdcd43-efc8-41d2-8707-6be1cd699fa9,bfc2389a-d1cc-446b-8a07-c07a6c6c4789,318fcc1c-6768-4314-b352-fdf73f4d6189,Data Analyst,0.4,Early,"Java, Algorithms, DS","Communication, Teamwork",Security+,,1,1,0,2024-02-05,Private,Email,America/Los_Angeles,https://portfolio.example.com/jwilliams.848,https://github.com/jwilliams,2025-10-25T04:47:46
ebf3b94f-4c7d-4499-a9cf-8086fa90d007,465077f7-5bf7-4416-b417-3fc4b278636d,a4099ba2-c85c-4183-8102-dfd1a86535e0,QA Engineer,0.5,Early,"Java, Algorithms, DS","Communication, Teamwork",AWS CCP,Volunteer Lead,1,0,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/jgonzales.849,https://github.com/jgonzales,2025-10-25T04:47:46
a762598c-e3eb-458d-90b4-b3e7363d5088,4b3dd4f0-b652-4a2e-a4a1-8f2b7f1ca124,ba2881b4-a50e-4232-b0c2-7c5a3ea5e66a,Business Analyst,0.3,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",Security+,Dean's List,0,0,0,,Private,Email,America/New_York,https://portfolio.example.com/jgrant.850,https://github.com/jgrant,2025-10-25T04:47:46
843c70af-1107-439c-b193-00a00fd422a7,463afc77-9bbc-42e9-ab48-81a860275054,1928150c-3866-4e6c-9f44-8bf784614f91,Software Engineer,0.1,Early,"Python, SQL, Statistics","Communication, Teamwork",None,Hackathon Winner,1,0,0,,SLU-only,Email,America/Chicago,https://portfolio.example.com/fcarson.851,https://github.com/fcarson,2025-10-25T04:47:46
fffcb9c6-3bcd-4981-8c65-bd967718d154,63963c72-5f4c-4c16-98b8-0d16c225314f,b0418423-1534-4ac7-b29b-69e239e53f3d,Data Analyst,0.8,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",AWS CCP,Dean's List,1,1,0,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/cdavis.852,https://github.com/cdavis,2025-10-25T04:47:46
a6bf9cdb-02ff-4880-bc88-edb9aa92a084,f795e0cc-ee1b-4682-8081-2c6425aa1462,,,0.0,Early,"Python, SQL, Statistics","AWS, Azure, GCP",Azure Fundamentals,,1,0,1,2025-07-20,Private,Email,America/Chicago,https://portfolio.example.com/aodonnell.853,https://github.com/aodonnell,2025-10-25T04:47:46
d9236904-6987-4e7e-862a-60803bbcb31f,f9350f39-3df1-4826-b6a9-eb633f74666e,,,0.0,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",PMP,Volunteer Lead,1,1,1,,Private,Email,America/Los_Angeles,https://portfolio.example.com/jfreeman.854,https://github.com/jfreeman,2025-10-25T04:47:46
e9b588df-369a-4394-84d5-222dcf23806f,55cc684f-b682-41b1-b448-1f35b9f2bbe0,,,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",None,Dean's List,0,1,0,,Private,Email,America/New_York,https://portfolio.example.com/jclark.855,https://github.com/jclark,2025-10-25T04:47:46
6f74627d-4149-43a5-a647-16198d6698ec,2561feca-42b4-491b-9d53-03dfa22b228c,,,0.0,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",AWS CCP,Dean's List,0,1,1,2023-12-04,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jramos.856,https://github.com/jramos,2025-10-25T04:47:46
449e8626-da2a-469e-aab2-638f6f4f7507,b1fa96ba-6351-4643-b37d-689a44f6373f,3ec8bf2a-22ba-4b7a-931b-af1da0241848,Software Engineer,0.7,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",None,Hackathon Winner,1,1,0,2025-04-17,Private,LinkedIn,America/New_York,https://portfolio.example.com/mcook.857,https://github.com/mcook,2025-10-25T04:47:46
c88bac76-4101-4d26-b276-edf5880a2708,39e3fc2b-4134-4ca4-8094-219d1ea6b11a,2cd83d1b-8889-427e-acbd-edd0b9aba981,Security Analyst,0.0,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",AWS CCP,Dean's List,1,1,1,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/tmartin.858,https://github.com/tmartin,2025-10-25T04:47:46
c6ee036e-b063-464e-a9c0-3888ebac1a17,b96e143f-baac-41fc-9e6a-ac408f7b8648,8e4959d2-7233-4706-8abb-cdf168a1d6c2,Associate Consultant,0.7,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",Azure Fundamentals,Volunteer Lead,0,0,0,,Public,Email,America/New_York,https://portfolio.example.com/bwilliams.859,https://github.com/bwilliams,2025-10-25T04:47:46
605b0cae-5810-4937-a90d-e55f89e2f690,132f6f02-c25a-4ac9-b1a7-e818a9513a58,,,0.0,Early,"Java, Algorithms, DS","Communication, Teamwork",PMP,Published Paper,1,0,1,2024-10-04,Public,Email,America/New_York,https://portfolio.example.com/jwilliams.860,https://github.com/jwilliams,2025-10-25T04:47:46
2579174b-a5f4-42d9-93e4-43622c8ada65,c7824f27-4efb-4872-98ad-994010a91b31,e0f38ca3-52f6-4f6b-acba-00022bd7d69e,QA Engineer,0.1,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",None,Hackathon Winner,0,1,0,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jtucker.861,https://github.com/jtucker,2025-10-25T04:47:46
5fc289b6-0da0-4aed-8331-2cce2d154ebb,f16a17ec-5ba7-4854-8679-85b648f0b615,346f62c8-d0d8-4b14-b45d-09b4b477f589,Software Engineer,1.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",PMP,,0,1,0,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/mgordon.862,https://github.com/mgordon,2025-10-25T04:47:46
d72034ee-0874-409e-8305-e4bafb9d27b1,2cf2555e-f166-4b99-98ee-f7da6b9a332f,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",PMP,Volunteer Lead,0,0,0,2024-08-24,Public,Email,America/Los_Angeles,https://portfolio.example.com/knash.863,https://github.com/knash,2025-10-25T04:47:46
00870da6-40a8-4ea8-b529-0519cf69f2f8,aa746a3c-5544-489f-b9d9-f54fc6765678,96c7074d-9408-4500-8cc7-b6ccbd9ad30a,QA Engineer,0.3,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",Security+,Dean's List,0,1,1,,Private,Phone,America/New_York,https://portfolio.example.com/myates.864,https://github.com/myates,2025-10-25T04:47:46
f291971c-5d78-47b7-887c-d7275db96a25,2a84a6ac-5eac-4ad7-a284-44534776395d,6a9bf729-7a46-46ee-8a2c-83fc7ee060e5,Business Analyst,0.5,Early,"ETL, Databases, Cloud","Communication, Teamwork",Security+,,0,1,1,2025-09-14,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/jwilson.865,https://github.com/jwilson,2025-10-25T04:47:46
6bc3a565-9c95-4fd3-bf10-7c85f7b586ef,d12ef855-f22d-47e8-b5fc-3df0949c74fe,5e0a4b0c-7b24-47f9-b71a-dda6c29463d5,Software Engineer,0.4,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",None,Dean's List,1,1,0,,Public,Email,America/Los_Angeles,https://portfolio.example.com/vflores.866,https://github.com/vflores,2025-10-25T04:47:46
df599341-313d-4eef-bf2e-c2cc7a988c8f,8e6ee242-87e0-478b-a7c0-1af6fa538176,bef4e07c-c7f9-46aa-9aab-f8070b5bab01,Security Analyst,0.0,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",AWS CCP,Hackathon Winner,0,1,0,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/solson.867,https://github.com/solson,2025-10-25T04:47:46
61e11a7e-94b7-4ab4-9ee9-cefb170ce94b,d3bfb1f8-aeda-4e10-8feb-d2d27ac52b21,0e799e99-ca2e-4ee9-9e03-977a4f2d5cab,Software Engineer,0.6,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",None,Published Paper,1,1,1,2023-12-24,Public,Email,America/Chicago,https://portfolio.example.com/pcastillo.868,https://github.com/pcastillo,2025-10-25T04:47:46
6dac4a7e-1df8-4ca1-bd83-c592f2826a71,11a1c904-c6bf-406e-9733-c13a7d925f1e,,,0.0,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",PMP,Volunteer Lead,0,1,1,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/mmorse.869,https://github.com/mmorse,2025-10-25T04:47:46
938d7e30-d91c-433a-ab71-db7c00343152,b0e0456c-b744-4533-b9fb-d375a891705e,bc533ccb-0666-4fee-a0a9-c822cac1492c,Business Analyst,0.8,Early,"Git, CI/CD, Microservices","Communication, Teamwork",None,Volunteer Lead,0,1,1,,Public,Phone,America/Chicago,https://portfolio.example.com/chartman.870,https://github.com/chartman,2025-10-25T04:47:46
04eb1e1f-0207-4008-82b4-38994646c4b3,f0f04977-cced-4a85-99c8-262f177862ad,34df9c9a-d19a-4d25-ad72-bcb3e65019e7,Data Engineer,0.0,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",PMP,Volunteer Lead,1,0,1,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/vrivera.871,https://github.com/vrivera,2025-10-25T04:47:46
390e111f-680c-4b84-8647-491a661b976a,84535eb9-d23d-405f-a041-2dd1f702b373,05216a42-786f-4ba0-a4d1-0920da807228,Software Engineer,0.8,Early,"Git, CI/CD, Microservices","DAX, Modeling, Dashboards",Security+,Hackathon Winner,0,0,0,,Public,Email,America/Chicago,https://portfolio.example.com/klee.872,https://github.com/klee,2025-10-25T04:47:46
8156d78c-f5de-4d91-b040-0da338231f54,fda712fb-64ff-47a3-b856-30fff6ad6b84,,,0.0,Early,"Java, Algorithms, DS","SIEM, SOC",Security+,Volunteer Lead,1,1,1,2025-01-19,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/kwolf.873,https://github.com/kwolf,2025-10-25T04:47:46
29c9f05f-8bb1-49a2-b8ae-8c5e12d9de77,a0deafcd-54e7-41d2-8e38-0d958b0d21ac,f3072ac0-cb0f-4299-8d3e-527cd316d6d9,QA Engineer,0.2,Early,"Python, SQL, Statistics","SIEM, SOC",Security+,Volunteer Lead,0,1,1,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/afuentes.874,https://github.com/afuentes,2025-10-25T04:47:46
a322d558-1525-4f56-beee-93ad3d6645a5,89e75749-a08a-4190-a579-361a83e4bb1a,,,0.0,Early,"Power BI, Excel, Storytelling","SIEM, SOC",AWS CCP,Volunteer Lead,0,0,1,,Private,Email,America/New_York,https://portfolio.example.com/pphillips.875,https://github.com/pphillips,2025-10-25T04:47:46
0abf9723-7865-4fee-8190-96b7e79f2040,53a2373e-7d32-42d1-a88f-ab30b40b13ba,,,0.0,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",Azure Fundamentals,Volunteer Lead,0,0,1,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jcontreras.876,https://github.com/jcontreras,2025-10-25T04:47:46
1275a4da-d139-4b46-bca1-56cdb2e43fe2,9ad0d63d-bf8e-4d85-a1c2-0978189e2bc9,,,0.0,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",PMP,,1,0,1,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/rmorrison.877,https://github.com/rmorrison,2025-10-25T04:47:46
5cc1df11-199d-4fff-bb5f-1225b5416e86,8d622837-ed7d-46f4-91f6-25a60038ab53,daef16af-d7ee-4a11-8bf0-5bf9eba374ad,Data Analyst,0.2,Early,"ETL, Databases, Cloud","Communication, Teamwork",Security+,Published Paper,0,0,1,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/mdavis.878,https://github.com/mdavis,2025-10-25T04:47:46
d0e19634-1a4d-489e-843c-9a72d809fdbe,3f956054-eeae-4746-8079-0d1669340856,,,0.0,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",PMP,Volunteer Lead,0,1,1,2025-04-25,Public,Email,America/New_York,https://portfolio.example.com/wpruitt.879,https://github.com/wpruitt,2025-10-25T04:47:46
29c84c9c-b7bd-46dc-9a76-4af86667f01d,d08d564b-09ad-486e-a232-bb3d04bb8728,439e77da-895e-4e0f-8440-898b281ed04a,Associate Consultant,0.5,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",PMP,Dean's List,0,1,0,,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/rrivera.880,https://github.com/rrivera,2025-10-25T04:47:46
3cc79545-4743-4fd4-9978-20b06670334c,a6e5009e-7e34-48cb-9a76-44c584cbccd5,,,0.0,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",Azure Fundamentals,,0,0,1,2024-04-25,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/alee.881,https://github.com/alee,2025-10-25T04:47:46
b7983e58-75a8-47ea-a078-4b3682b2b2b6,c0122994-45da-4146-af4a-b89272c6357e,e955671f-cd51-4b9b-ab6b-43120d3ed7b9,QA Engineer,0.1,Early,"Java, Algorithms, DS","ML, DL, MLOps",AWS CCP,Hackathon Winner,1,1,0,,Private,Phone,America/Chicago,https://portfolio.example.com/awilkins.882,https://github.com/awilkins,2025-10-25T04:47:46
7e2420f4-cb8b-417d-a33f-7939753fbb15,66642095-f50d-4031-b283-7fa5a9ea1650,,,0.0,Early,"Power BI, Excel, Storytelling","ML, DL, MLOps",PMP,Dean's List,1,1,1,2024-04-14,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/tgrant.883,https://github.com/tgrant,2025-10-25T04:47:46
174dc77d-19de-41e6-8368-f3be301880fa,2a058bde-a6d2-4da6-9037-3c262a7ecb91,8b92523b-2f6a-4725-91ca-abe82ab368f0,Data Analyst,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",None,Volunteer Lead,0,0,0,,Private,Email,America/Chicago,https://portfolio.example.com/jgardner.884,https://github.com/jgardner,2025-10-25T04:47:46
c74b5661-51a5-40b8-8287-3b3939a53a65,47d62cea-8338-4495-a333-f622670481ff,,,0.0,Early,"ETL, Databases, Cloud","SIEM, SOC",None,,1,0,0,,Public,Phone,America/Chicago,https://portfolio.example.com/cburton.885,https://github.com/cburton,2025-10-25T04:47:46
1a366ffe-a2af-46f1-86c6-b1e0a312d322,2e526034-4a76-4411-a9ca-cfc78105b818,a6b48b64-faaf-48ad-a8a6-d8ddf8fb2e29,Data Analyst,0.1,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",PMP,Published Paper,0,0,1,,Public,Email,America/Chicago,https://portfolio.example.com/bsimmons.886,https://github.com/bsimmons,2025-10-25T04:47:46
c77e3242-ca0f-4ed7-bdec-426dcd188b5f,54bdb18a-c10c-4943-bf40-873850710166,e8036f01-c251-4484-a07f-39597ca85656,Data Engineer,0.9,Early,"Git, CI/CD, Microservices","SIEM, SOC",None,Hackathon Winner,1,1,0,,Public,Phone,America/Chicago,https://portfolio.example.com/mbryan.887,https://github.com/mbryan,2025-10-25T04:47:46
f251fabb-cc65-455c-a157-474957d65a25,e704ae82-b649-4361-aca1-18cf48923c0f,61bf23ee-4075-4bd8-921b-36257df40076,Security Analyst,0.2,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",None,Hackathon Winner,0,0,0,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/thenderson.888,https://github.com/thenderson,2025-10-25T04:47:46
04b90b06-01a6-4110-862d-f47f0ca6111d,ae03cf3d-8963-4f9f-b263-cbae2de6d180,dbe98d54-0cb7-4324-8ca5-b0d7de8d3e48,Security Analyst,0.3,Early,"Python, SQL, Statistics","ML, DL, MLOps",PMP,Volunteer Lead,0,0,1,,Public,Email,America/Chicago,https://portfolio.example.com/rflores.889,https://github.com/rflores,2025-10-25T04:47:46
2c1913be-e164-4a62-b74a-0b81feb16a2b,8b2cb1ab-b1e6-4173-870d-dccc5a57dd23,,,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",AWS CCP,Dean's List,1,0,0,2025-09-01,Private,Phone,America/Chicago,https://portfolio.example.com/sfrench.890,https://github.com/sfrench,2025-10-25T04:47:46
850b520f-34a8-4fb9-b22a-a63e5791b184,123a3579-3e9b-4ffb-98a2-9f0910565889,a4122c5b-1b87-45ea-8fe3-48ad9365fcdc,Business Analyst,0.2,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",Security+,,0,0,0,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/dgill.891,https://github.com/dgill,2025-10-25T04:47:46
ce9c8d86-d6b5-4011-8996-1fe95d7c45c4,836caa1f-bdf9-451e-8c6a-6921e46207ce,ebac6bf2-a1a0-4ddf-8c17-2a6528bfe306,Data Analyst,0.2,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",PMP,Volunteer Lead,1,0,1,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/charvey.892,https://github.com/charvey,2025-10-25T04:47:46
2c1cce75-ec2f-498d-9279-ba2135d9503f,f81f3e07-e6d3-44dc-94db-41622795739f,8b92523b-2f6a-4725-91ca-abe82ab368f0,Data Analyst,0.1,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",PMP,Volunteer Lead,1,0,1,2025-08-07,Public,Phone,America/Los_Angeles,https://portfolio.example.com/aturner.893,https://github.com/aturner,2025-10-25T04:47:46
62b3702d-6f33-47dc-9dcf-673555b6888b,ccbfee36-bfad-41ad-bba0-5b4f3ee6b186,807060d3-0477-4136-a1f0-b08fd4500730,Security Analyst,0.5,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",None,Hackathon Winner,0,1,0,,Public,Phone,America/Chicago,https://portfolio.example.com/djones.894,https://github.com/djones,2025-10-25T04:47:46
f4e55fa9-7880-4e89-b9d5-483ab24a9b15,feda8a4a-5816-4c46-a734-e7f9efbbe5a6,,,0.0,Early,"Python, SQL, Statistics","ML, DL, MLOps",AWS CCP,,1,1,1,,SLU-only,Phone,America/New_York,https://portfolio.example.com/mbrown.895,https://github.com/mbrown,2025-10-25T04:47:46
34aa856f-e72e-4e3c-a45d-1a620f4f4e94,f5ab8865-3a3f-468b-969c-4b7982d7ef9f,a55d7edf-8cae-4761-809c-2ab3fdb8f690,Associate Consultant,0.4,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",None,Published Paper,1,1,1,,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/cnewton.896,https://github.com/cnewton,2025-10-25T04:47:46
9d28d421-f339-4e94-a3e9-0d1523afc7c4,066ae1af-13a2-4a58-9403-2ef889d2d5ae,4a0fbad9-b4ed-4ab6-a704-e55d2aa0ed8d,Security Analyst,0.9,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",PMP,,1,0,0,2025-09-19,Public,LinkedIn,America/New_York,https://portfolio.example.com/bperez.897,https://github.com/bperez,2025-10-25T04:47:46
eb16e731-a398-4dcc-af5e-a354389dacf5,ffaf2166-6536-472f-9431-10757cbc3cfc,700fc79b-d908-4e5e-b41d-37ce5dd2bce0,Business Analyst,0.2,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",Security+,Hackathon Winner,0,1,1,2025-03-28,Private,Email,America/Chicago,https://portfolio.example.com/mpowell.898,https://github.com/mpowell,2025-10-25T04:47:46
8cde1458-6e85-4f3e-b5ec-4f9528cc7420,1c50c451-4000-41ef-aaa6-25de47047651,c98904a5-0f9b-4ac5-a9fc-9a0953b2f2ba,Business Analyst,0.9,Early,"Power BI, Excel, Storytelling","SIEM, SOC",None,,1,1,0,2025-06-02,Private,LinkedIn,America/New_York,https://portfolio.example.com/alane.899,https://github.com/alane,2025-10-25T04:47:46
4043eaf6-4520-4d49-aba0-048479931e22,f92d4c6d-0b81-4ffa-ab37-1840681371c0,,,0.0,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",Azure Fundamentals,Dean's List,0,1,1,2024-06-06,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/rhouston.900,https://github.com/rhouston,2025-10-25T04:47:46
afc193e7-6812-4724-91e7-b719cc91fb50,c31142c0-c571-4fae-b45d-9d11888bdaf2,,,0.0,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",AWS CCP,Dean's List,0,0,1,,Private,Email,America/Chicago,https://portfolio.example.com/abriggs.901,https://github.com/abriggs,2025-10-25T04:47:46
da23ee50-528c-4706-a969-ce693580b6c8,ec81b194-a196-4889-9d5c-6268e7271f56,dd6d6242-c18a-4ec0-a2bc-223f0553bef4,Software Engineer,0.1,Early,"Python, SQL, Statistics","AWS, Azure, GCP",PMP,Published Paper,0,1,0,2025-09-04,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/kbell.902,https://github.com/kbell,2025-10-25T04:47:46
1630cd2d-4277-4aef-b243-d54c06a318e8,8416b273-013f-417a-8bc2-4517d3a54805,,,0.0,Early,"ETL, Databases, Cloud","SIEM, SOC",PMP,Dean's List,1,1,1,,Public,LinkedIn,America/Chicago,https://portfolio.example.com/mgonzales.903,https://github.com/mgonzales,2025-10-25T04:47:46
