job_id,student_id,employer_id,job_title,job_family,job_level,job_type,employment_mode,location_city,location_state,location_country,offer_date,offer_accept_date,start_date,end_date,salary_currency,salary_base_annual,bonus_target_pct,visa_type,source_channel,created_at
c808c172-e14a-459a-9f9d-0b97f45ab4c0,180ffef9-c257-4abe-b86d-110ae9e7686c,83a4cc84-e678-440d-8579-e8e673dce134,Data Analyst,Quality,Junior,Contract,Hybrid,Austin,TX,USA,2024-12-26,2025-01-01,2024-12-28,,USD,84806.0,8.16,None,Direct Apply,2025-10-25T04:47:46
769e9d1d-cf13-45a1-9c22-112f8957444b,d5293f96-fc8a-4da5-83dd-e500642bb722,d1e11032-c367-4779-8b79-4a25f7a82b06,Associate Consultant,Engineering,Senior,Contract,Remote,San Jose,CA,USA,2025-02-11,2025-02-18,2025-03-18,,USD,114291.0,4.1,None,Career Fair,2025-10-25T04:47:46
f91d5080-61a2-4451-8a7e-6ac8a17f599c,b9940557-3a21-465f-8036-bdc6ba2756e5,30506cc3-cf0d-4f2b-9d34-a9be9423ec81,Security Analyst,Security,Mid,Full-time,Remote,San Jose,CA,USA,2025-01-17,2025-01-19,2025-02-07,,USD,102986.0,11.68,None,Handshake,2025-10-25T04:47:46
07a7b184-e8c6-491f-8624-3128eaf5ab3a,4ca052ca-c2f7-4628-b01f-da184cee2c3f,0b10428c-202f-4f86-b053-a089e5b8cf2e,Software Engineer,Analytics,Intern,Internship,Hybrid,Austin,TX,USA,2025-08-16,2025-08-18,2025-09-02,,USD,105335.0,5.26,None,Referral,2025-10-25T04:47:46
33c76dd9-cde5-4563-8a68-1a5554e877f7,12473b60-11ea-4b38-990f-ff26ae382477,ce0a7f7e-a7fe-4cb1-b038-7219e61f9fe6,QA Engineer,Engineering,Intern,Full-time,Remote,Austin,TX,USA,2025-07-09,2025-07-11,2025-08-05,,USD,93088.0,6.72,None,Handshake,2025-10-25T04:47:46
0712ede8-8330-4791-8398-974738ffb1f2,93c1f7ed-4f2c-4c40-86a2-d8b6feb6fb21,81efb049-b470-4d47-957f-5fdc0d69124a,Data Engineer,Consulting,Senior,Internship,Hybrid,San Jose,CA,USA,2025-06-26,2025-07-01,2025-07-25,2026-03-27,USD,84337.0,2.08,STEM OPT,Referral,2025-10-25T04:47:46
7ca83039-f2bd-4d4f-9afc-5981f3210e62,1cd75403-d216-4c77-9ba7-e5d6a2fd426b,cee8f1f0-66f9-4f99-84fd-9868d4ee0d56,Software Engineer,Quality,Senior,Full-time,Hybrid,Hyderabad,,India,2024-10-30,2024-11-06,2024-11-20,,USD,80132.0,9.05,STEM OPT,Referral,2025-10-25T04:47:46
c88e2641-1511-4c4d-996e-f00bc5e57398,579f1edc-4ad1-431c-a67f-41c3920fc0e9,329d3f9a-a37c-4f97-bf6f-54bd95286993,Software Engineer,Engineering,Senior,Internship,Hybrid,New York,NY,USA,2024-10-19,2024-10-20,2024-11-15,,USD,112977.0,2.8,None,Referral,2025-10-25T04:47:46
c138cb46-334d-4fad-acc9-f9463ff1995e,7cb07e04-617a-4189-86d1-b968659f60ae,c5b1762b-4c50-4783-91ba-6c3cb5a5d2ac,Security Analyst,Analytics,Intern,Full-time,Remote,Seattle,WA,USA,2024-10-19,2024-10-21,2024-11-07,2025-03-26,USD,119625.0,13.8,None,Career Fair,2025-10-25T04:47:46
742d9bbf-fe71-4156-9dfe-e878aadbc9e0,cf8a8556-6ee5-4502-bec5-97bf0cfe07da,0cd06595-5563-4727-becf-a884cb0b5ecf,Software Engineer,Quality,Intern,Internship,Remote,San Jose,CA,USA,2025-08-23,2025-08-28,2025-09-18,,USD,81264.0,16.6,None,Career Fair,2025-10-25T04:47:46
42f6dfb6-d823-48d4-9f7b-6e2da7625433,d3bfb1f8-aeda-4e10-8feb-d2d27ac52b21,ae5118e5-b5ae-4bc9-8054-4a77e7445b8f,Security Analyst,Quality,Mid,Full-time,Hybrid,Austin,TX,USA,2025-03-07,2025-03-08,2025-03-11,,USD,114411.0,15.34,None,LinkedIn,2025-10-25T04:47:46
e2ec562d-e497-4afd-a110-c2d24d67ccc4,2ba302da-7b34-4056-aede-8c1121079e65,523b4d24-284f-40da-97c7-e2c07ff56dbb,Software Engineer,Consulting,Intern,Full-time,Remote,San Jose,CA,USA,2025-05-08,2025-05-10,2025-06-03,,USD,97475.0,7.83,STEM OPT,Referral,2025-10-25T04:47:46
27d0c476-3040-4be3-a0b4-655720ef34a1,f6f3c523-1281-4b0c-ae61-3429fe411738,f26878ce-8585-4835-8771-21c6f5656bc6,Data Engineer,Analytics,Mid,Internship,Remote,San Jose,CA,USA,2024-12-10,2024-12-15,2025-01-08,,USD,88993.0,10.34,None,Career Fair,2025-10-25T04:47:46
3195f837-a6f1-44f0-aba7-e94cd3e460fd,b6b8f167-a293-4904-a6b7-d2fe0ff511c2,b880ed31-a27f-4a21-b48f-ae667d198029,QA Engineer,Engineering,Mid,Full-time,Hybrid,Hyderabad,,India,2024-09-25,2024-09-30,2024-10-31,,USD,100966.0,10.97,STEM OPT,Career Fair,2025-10-25T04:47:46
4a343f6e-e1c8-415b-b213-37db6f4acefe,233aa837-da28-4b45-9e54-a5a38b928d06,ebac6bf2-a1a0-4ddf-8c17-2a6528bfe306,Associate Consultant,Engineering,Mid,Full-time,Remote,Hyderabad,,India,2025-07-31,2025-08-01,2025-08-24,,USD,92998.0,8.46,None,Career Fair,2025-10-25T04:47:46
94827b3b-8300-47ae-adb7-f1d35247928e,1924fade-d50e-4813-8141-ef6e137388b7,7213366b-2f0f-4d6f-a2e7-186ffb6768d5,Business Analyst,Analytics,Senior,Full-time,Hybrid,St. Louis,MO,USA,2024-10-27,2024-11-02,2024-11-13,,USD,84788.0,12.3,None,Career Fair,2025-10-25T04:47:46
b8cf44cf-9a18-4940-86e7-6924540a334e,bbbeece1-240b-4ba1-8216-cb4da3b19b01,671569a8-22ae-4336-ab98-df5cc9c65462,Business Analyst,Security,Mid,Contract,On-site,Seattle,WA,USA,2025-07-29,2025-08-04,2025-08-11,,USD,81572.0,13.66,None,Career Fair,2025-10-25T04:47:46
5617ce68-e8c2-424a-82b6-da056fa10432,f09f33f1-8988-4c5b-b3d5-b1a60fc39342,249aa5a5-2ba7-4991-8146-5ce7f53deff1,Data Engineer,Engineering,Junior,Contract,Remote,St. Louis,MO,USA,2024-12-16,2024-12-20,2025-01-22,,USD,98839.0,8.97,None,Referral,2025-10-25T04:47:46
57008bdc-1781-485d-801c-55647dcd8990,086519fc-bdb3-49a7-8d29-8e1b1db41c3a,6d1add45-4524-4873-9b8d-55ccdecbbdf1,Software Engineer,Consulting,Junior,Full-time,On-site,Austin,TX,USA,2025-01-16,2025-01-19,2025-01-28,2025-10-18,USD,71478.0,5.68,OPT,LinkedIn,2025-10-25T04:47:46
41f2b293-b096-4cd7-b031-469c0867fda5,739a6921-23dc-439e-9c43-4b71b09963f3,923d51ab-084e-4c44-8c54-60bcf0bcc0fc,Data Engineer,Engineering,Junior,Full-time,On-site,St. Louis,MO,USA,2025-06-09,2025-06-09,2025-07-06,,USD,110942.0,17.42,None,Referral,2025-10-25T04:47:46
78c86876-b71d-4b7a-b477-f10a3e782567,a3846e0e-4ba7-4687-88cc-e603ae9ba7c5,ac34f8ed-2823-4704-9c68-d73410deab80,Business Analyst,Quality,Intern,Contract,Remote,Hyderabad,,India,2025-02-07,2025-02-07,2025-03-11,,USD,95042.0,5.33,STEM OPT,Direct Apply,2025-10-25T04:47:46
7e368611-5579-478b-bda8-ba1448c4b193,eb38ca0e-8990-4d8b-aa11-da730aa54be4,9e3c22a8-e9dd-49f9-8adc-073de17a3100,Associate Consultant,Consulting,Intern,Contract,On-site,St. Louis,MO,USA,2025-02-21,2025-02-22,2025-03-05,,USD,115213.0,12.12,None,Referral,2025-10-25T04:47:46
121bdfe1-bef4-4608-bb33-3052d9054b5d,7edfd424-6827-4cd4-aafb-bcf75a6b4a60,2f08be04-32ff-489e-94cf-789b4397a947,Data Engineer,Security,Junior,Internship,Hybrid,St. Louis,MO,USA,2024-12-24,2024-12-26,2025-01-11,2025-11-04,USD,62295.0,0.58,OPT,Direct Apply,2025-10-25T04:47:46
2a4bd49a-83a3-4324-a0dc-0e5708ca81f3,95f69ad7-55d7-47c7-9427-d8d119842403,09d366ad-862a-48bf-941a-84f3d57255ae,Associate Consultant,Security,Junior,Contract,Hybrid,Austin,TX,USA,2025-10-02,2025-10-08,2025-10-08,2026-04-02,USD,114530.0,19.78,STEM OPT,Handshake,2025-10-25T04:47:46
6dbc646f-f3ad-4e53-b670-55fac9e60afb,74c73d8d-305c-4204-a947-9f8191e4213c,bc08651c-e118-48b7-b6b3-4d41f6f9ea58,Data Analyst,Consulting,Intern,Contract,Hybrid,Dallas,TX,USA,2025-07-13,2025-07-19,2025-08-01,,USD,106916.0,0.07,None,Direct Apply,2025-10-25T04:47:46
3dcce8f6-254b-4bff-89e6-9d44d1290529,4e0566f2-73dc-4fdb-a06f-06674c8fadc3,a9635fc6-93f1-4a33-9543-e06ddee1c4aa,Business Analyst,Security,Senior,Contract,Remote,Austin,TX,USA,2025-02-24,2025-02-24,2025-03-15,,USD,101709.0,6.16,None,Handshake,2025-10-25T04:47:46
a7743a93-58b4-4eb3-b89a-77be5ead5948,a6919f8b-66a6-451e-87dc-73d4aa59c527,5cc1edd4-0eaf-43e1-a273-de4cf24dbe20,QA Engineer,Analytics,Junior,Full-time,Remote,Chicago,IL,USA,2025-06-21,2025-06-22,2025-07-21,2026-05-01,USD,82189.0,18.82,None,Handshake,2025-10-25T04:47:46
94cd9976-42bf-4fac-9ff4-fba925a9de5a,132f237c-6be9-4ec9-b94b-7c88615e3b20,489ce9b7-cf0f-4ed0-8a92-c81852353862,Associate Consultant,Engineering,Mid,Contract,On-site,New York,NY,USA,2025-04-03,2025-04-10,2025-04-23,,USD,61844.0,15.04,None,Handshake,2025-10-25T04:47:46
7405b569-ec93-4251-a034-435b0d42ad0e,e73f317a-6ced-4d1d-b005-927b1431ef3e,f3072ac0-cb0f-4299-8d3e-527cd316d6d9,Business Analyst,Security,Senior,Full-time,Hybrid,Hyderabad,,India,2025-03-27,2025-03-29,2025-04-16,,USD,95484.0,15.06,None,Direct Apply,2025-10-25T04:47:46
efea9973-bc4e-4553-bcee-c6781a25df75,95f69ad7-55d7-47c7-9427-d8d119842403,4e7ca9b8-4a22-4af1-a297-c7b21925148a,Associate Consultant,Quality,Mid,Full-time,Hybrid,Seattle,WA,USA,2025-08-12,2025-08-19,2025-08-21,,USD,101135.0,14.32,STEM OPT,Handshake,2025-10-25T04:47:46
ebb0230b-5204-48b5-acf6-2ed6d42af02f,5dcd41d5-7b7a-4bdd-b21e-a0bf7dc7baf4,2fb55412-9aee-4a3d-b592-56877f963693,QA Engineer,Quality,Mid,Internship,Remote,New York,NY,USA,2025-06-29,2025-06-29,2025-08-03,,USD,65379.0,14.8,None,Handshake,2025-10-25T04:47:46
00514086-0579-4e50-8a4a-39f4dc9f1826,cf6d00c2-3c04-4512-84ae-d3887224ba20,dacfc63b-3dc6-4e3d-bfdb-58e43816f110,Associate Consultant,Security,Intern,Contract,Remote,Dallas,TX,USA,2025-02-11,2025-02-18,2025-02-12,,USD,69560.0,9.98,None,Career Fair,2025-10-25T04:47:46
7ee5627e-07e5-4cda-a896-c63241056150,0b5513bd-7244-4702-8b12-ee211add1c96,a994c02c-f891-4bf3-a7e1-61937ee2e5b8,Software Engineer,Consulting,Mid,Internship,Hybrid,New York,NY,USA,2025-05-02,2025-05-03,2025-06-10,,USD,121709.0,6.53,None,Handshake,2025-10-25T04:47:46
da9816b1-3d16-46a7-9061-c19e2b6c4784,b467c173-894c-451e-a6b0-c48c5ffa8db7,f3f56de1-3d9a-4c42-aa44-f71035e530b9,QA Engineer,Consulting,Junior,Internship,Remote,Dallas,TX,USA,2025-07-09,2025-07-16,2025-07-10,,USD,98967.0,5.85,STEM OPT,Handshake,2025-10-25T04:47:46
11201643-2883-4ab8-bf32-2b50272c8937,99ca59bd-44e2-4e93-b2ee-b28b5502946f,d2ab1787-7734-4324-9da1-746c65ca9cdb,QA Engineer,Quality,Senior,Contract,On-site,Chicago,IL,USA,2025-05-20,2025-05-26,2025-05-22,,USD,83449.0,12.88,OPT,Referral,2025-10-25T04:47:46
770fe4d0-c43d-496a-8e8c-ce59bff2187f,2758bec7-dbb0-4bc7-ae51-7bcc277e4245,9e0ca77a-1ab9-4428-9f74-204eedafc791,Software Engineer,Analytics,Senior,Internship,Hybrid,Dallas,TX,USA,2025-04-13,2025-04-16,2025-05-03,,USD,119269.0,7.2,None,Handshake,2025-10-25T04:47:46
be6419fc-4b02-4c7d-9b67-f8d326c805c8,3a842cf5-2611-45ff-b1c9-ac55a66b091a,eaf532e1-b170-49dd-bdd6-8f6a76f25b0e,Software Engineer,Consulting,Junior,Contract,On-site,New York,NY,USA,2024-11-06,2024-11-11,2024-12-02,,USD,81899.0,8.67,None,LinkedIn,2025-10-25T04:47:46
718f5ddb-f78c-4a71-bc58-23b11e245953,640a7dd5-f370-4254-8818-21701a0221f6,0cd06595-5563-4727-becf-a884cb0b5ecf,Business Analyst,Security,Junior,Internship,Hybrid,San Jose,CA,USA,2024-11-21,2024-11-28,2024-12-22,,USD,93520.0,6.75,None,Direct Apply,2025-10-25T04:47:46
37a4b01f-1da3-4de2-bf62-009832d7ed9f,455db512-2be7-4309-89ed-82633fcbfad7,eef5ed7b-bd81-4fcc-aa4f-7bcaeeec61a3,Associate Consultant,Engineering,Intern,Contract,Remote,Seattle,WA,USA,2025-03-30,2025-03-30,2025-04-19,,USD,119369.0,1.28,None,Handshake,2025-10-25T04:47:46
f7a30155-a69c-408b-a0c4-762ab447da32,50f4446f-fddc-4a60-9aa6-b792bb0cac86,50b54b24-c22a-4927-8190-a16d622d3c59,Security Analyst,Security,Intern,Contract,Remote,New York,NY,USA,2025-07-16,2025-07-22,2025-08-01,2025-11-23,USD,80030.0,19.47,STEM OPT,Direct Apply,2025-10-25T04:47:46
cc9c0caa-1769-444d-bcb5-d7f4e58e6c64,661b85f0-e94e-4bc9-b060-60e4e5ea5dda,ae9dca21-b02c-4e3e-827f-1e178fc099d0,Security Analyst,Analytics,Junior,Internship,Remote,Chicago,IL,USA,2025-08-26,2025-09-01,2025-09-21,,USD,104644.0,16.9,OPT,Career Fair,2025-10-25T04:47:46
6cfa20a8-8967-4603-b487-cdc997023749,3559fb16-ee77-41e2-a71b-cbbb47b0a90f,3597f949-13b4-40cb-a558-fd7d15067049,Data Engineer,Consulting,Mid,Contract,On-site,Austin,TX,USA,2025-03-10,2025-03-12,2025-03-11,2025-12-14,USD,91915.0,18.73,None,LinkedIn,2025-10-25T04:47:46
95b68144-86b4-41e7-b984-f0e301c17a6f,b6418c55-18c1-4941-9268-b35ac85a9caa,4dd52d07-6997-40d6-ba2b-67131fce4d6d,QA Engineer,Engineering,Mid,Internship,On-site,Chicago,IL,USA,2024-12-22,2024-12-27,2025-01-10,,USD,81103.0,14.8,OPT,Referral,2025-10-25T04:47:46
42c84767-06e2-4aed-9467-ed84ba914d16,2f4ddd07-68e5-4974-9d1d-be8b50eb3d2b,e91c8d18-f76d-4eb2-816f-e8549b3ce9a2,Security Analyst,Consulting,Junior,Full-time,Remote,St. Louis,MO,USA,2025-05-20,2025-05-26,2025-05-26,2025-09-13,USD,81714.0,0.54,None,Referral,2025-10-25T04:47:46
984d3841-5855-426b-8c6d-a1cbe0973263,e4a1d06c-9a42-45eb-920f-d8a16d3a0520,d1ed4c1f-614a-41cb-be77-9748c69fe28d,Data Analyst,Engineering,Junior,Contract,On-site,San Jose,CA,USA,2025-07-12,2025-07-12,2025-08-07,,USD,116986.0,10.3,OPT,Handshake,2025-10-25T04:47:46
abc2c194-e580-4afa-9e07-096d01b83240,ae03cf3d-8963-4f9f-b263-cbae2de6d180,dbe98d54-0cb7-4324-8ca5-b0d7de8d3e48,Security Analyst,Analytics,Junior,Full-time,Remote,St. Louis,MO,USA,2025-06-08,2025-06-15,2025-07-09,,USD,103271.0,16.53,None,Referral,2025-10-25T04:47:46
d9c50189-1317-432a-a203-027cde951cc8,1c01e4f2-8dde-4656-b0a5-fe71407d0c21,0ec9b573-206b-424b-86fb-4951eae8a2a5,Security Analyst,Security,Mid,Internship,On-site,San Jose,CA,USA,2025-03-20,2025-03-21,2025-04-29,,USD,84148.0,19.62,STEM OPT,Handshake,2025-10-25T04:47:46
95f2fdbf-197e-4f90-90a5-5175b19706e0,1c73a006-143f-4901-a698-6d7514165c36,21e72dfe-9edb-4180-86ce-7ab3d37885d8,Associate Consultant,Consulting,Mid,Internship,Hybrid,Austin,TX,USA,2025-05-31,2025-06-05,2025-06-20,,USD,76243.0,15.28,None,Handshake,2025-10-25T04:47:46
7cd24630-74fd-4175-a4d1-f01eda43e290,a3846e0e-4ba7-4687-88cc-e603ae9ba7c5,5159cb23-bb39-47e0-a053-f23074016bd1,Data Analyst,Consulting,Intern,Contract,Hybrid,Chicago,IL,USA,2025-02-03,2025-02-09,2025-03-14,,USD,98679.0,4.9,STEM OPT,Career Fair,2025-10-25T04:47:46
3d498d77-64a2-4a63-8de6-80f0d85450f1,1d87b73c-6c22-46d3-b39e-d6944e9ca487,a6784936-832e-45bd-b4b3-95bb13060f34,QA Engineer,Security,Senior,Full-time,Hybrid,St. Louis,MO,USA,2025-07-25,2025-07-27,2025-08-08,,USD,81401.0,8.34,STEM OPT,Career Fair,2025-10-25T04:47:46
c12efbf1-16d9-48cb-b5f9-2ca128f5418d,d2746949-7e25-42aa-9692-1a09fb772722,bc08651c-e118-48b7-b6b3-4d41f6f9ea58,Associate Consultant,Consulting,Mid,Internship,Remote,Dallas,TX,USA,2025-04-01,2025-04-04,2025-04-28,2025-11-05,USD,119317.0,15.12,None,Referral,2025-10-25T04:47:46
a9d73166-ea5c-4fa7-8463-064c100d0fbe,07143047-d057-4933-9f1f-15092b3407d6,a691c2f0-7ca0-410e-ad49-b2a8400ba628,Business Analyst,Analytics,Mid,Full-time,Hybrid,San Jose,CA,USA,2025-08-11,2025-08-12,2025-09-20,2026-03-09,USD,110315.0,2.57,None,Direct Apply,2025-10-25T04:47:46
95b66b26-4bd7-415d-9c6c-453df728aa28,f93ca089-a58f-45f4-a369-668f64e48f09,b0c510e2-d3cf-440e-8a86-d14a22e1be89,Data Analyst,Engineering,Junior,Full-time,Remote,San Jose,CA,USA,2025-02-03,2025-02-09,2025-02-19,2025-08-13,USD,72628.0,12.98,None,Referral,2025-10-25T04:47:46
bc651c77-0e5e-4ef6-8f73-7abfae22dc20,62e6257d-9dd3-4321-b7dd-dc465fe69997,2aa2d742-b4a2-45f5-be0a-11274f15683a,Associate Consultant,Engineering,Mid,Full-time,Remote,Dallas,TX,USA,2025-09-11,2025-09-17,2025-10-20,,USD,90412.0,18.58,None,Direct Apply,2025-10-25T04:47:46
62a5bf2b-e6a4-4ab6-8a2d-2d8ac2caa499,b811a188-aa49-43a2-a6e3-272c0b5de7cf,9ce4a788-1fcb-434a-9a73-89eb41483973,Security Analyst,Engineering,Intern,Internship,On-site,Chicago,IL,USA,2024-10-19,2024-10-25,2024-10-29,,USD,93923.0,17.37,OPT,Referral,2025-10-25T04:47:46
ca974c17-272e-45bf-92c8-394814843000,03ba2087-f1f2-4ddf-b753-b54a8fc0bb0e,7c45a4f0-d219-40b4-a849-3f5b1915cae8,QA Engineer,Analytics,Intern,Internship,On-site,Hyderabad,,India,2024-12-15,2024-12-19,2025-01-02,,USD,99907.0,16.29,None,LinkedIn,2025-10-25T04:47:46
8a8317d9-58c6-4e65-baba-d0ed163215b6,d36d0163-d3e0-4dca-ba94-b7073e2aded4,d945650e-d5e3-48fd-aa8e-5a6954f0e9ba,Associate Consultant,Engineering,Senior,Full-time,On-site,Seattle,WA,USA,2025-05-23,2025-05-25,2025-06-09,,USD,115122.0,12.17,OPT,Direct Apply,2025-10-25T04:47:46
4af59dfb-235b-4ef6-9a49-3782ff318b28,ae5ab519-1a38-4d07-9885-b014d426f7cb,ebac6bf2-a1a0-4ddf-8c17-2a6528bfe306,QA Engineer,Security,Senior,Internship,On-site,Hyderabad,,India,2025-03-27,2025-03-31,2025-04-17,,USD,81169.0,1.29,OPT,Referral,2025-10-25T04:47:46
f7bb0af4-decf-49e4-9a1d-df2cb886e43a,46db9836-4ccd-4a47-9c62-be1bd3ceec95,a65a9407-6108-43d5-9293-8add2a4032d9,Security Analyst,Consulting,Mid,Contract,Hybrid,Seattle,WA,USA,2025-01-16,2025-01-18,2025-02-11,,USD,74722.0,15.04,STEM OPT,LinkedIn,2025-10-25T04:47:46
29885763-5032-4cfe-9901-b5d86509c97f,41d78433-ed2a-40ef-a9ce-856398ffec6a,9000e272-3494-4c1e-9ea8-53d8f388135e,Security Analyst,Analytics,Junior,Full-time,On-site,Hyderabad,,India,2025-05-04,2025-05-06,2025-05-07,,USD,87918.0,19.1,None,Direct Apply,2025-10-25T04:47:46
10be45bf-dda6-4a6c-af7b-ddb9e6950a88,dbffb3d7-02b3-45b4-8f77-fdd5d5312027,6e074830-44b4-493c-b140-47b40646fe6a,Software Engineer,Security,Junior,Full-time,Hybrid,Austin,TX,USA,2025-07-09,2025-07-13,2025-08-01,2026-07-17,USD,113652.0,2.49,None,Referral,2025-10-25T04:47:46
3691e95e-7133-4348-a0dd-93475232d01f,b9940557-3a21-465f-8036-bdc6ba2756e5,03e28d0d-38ea-415b-be92-4b68996a5a9b,Associate Consultant,Engineering,Mid,Contract,On-site,New York,NY,USA,2025-02-06,2025-02-06,2025-03-17,,USD,77716.0,6.7,None,Referral,2025-10-25T04:47:46
01fb621a-4268-49ed-b5b3-13410f2a6a6c,129b25bb-b871-4815-ae49-9adf0df59cee,e3ff2550-ee2e-4f46-9c8f-be605d3a88ac,Associate Consultant,Analytics,Mid,Internship,Remote,Chicago,IL,USA,2025-03-03,2025-03-04,2025-03-28,,USD,111771.0,1.39,None,Direct Apply,2025-10-25T04:47:46
2dac7cbe-e8ee-4c08-a8c2-fe853b425774,8706319b-9490-4d70-9219-734a4917509e,c5d7b843-f1d0-449d-9ce5-e3047b1f072b,Security Analyst,Engineering,Senior,Contract,Hybrid,San Jose,CA,USA,2025-05-22,2025-05-29,2025-06-25,,USD,93016.0,11.07,None,Career Fair,2025-10-25T04:47:46
ba774428-cd20-4d2d-a21d-fa621bec21ea,5e72b026-67f4-47ba-abb1-9aa8836a9da8,e19f6afb-0ad5-47ca-91c3-ba3de2f7d502,Security Analyst,Engineering,Intern,Full-time,On-site,Chicago,IL,USA,2025-01-09,2025-01-15,2025-02-12,,USD,75234.0,19.8,None,Career Fair,2025-10-25T04:47:46
61f385dd-d101-42bd-ac74-38971ccf956a,e73f317a-6ced-4d1d-b005-927b1431ef3e,86a97b20-1daf-4903-a961-7a60f1fba0ff,Data Analyst,Consulting,Junior,Full-time,Hybrid,Seattle,WA,USA,2025-04-01,2025-04-06,2025-05-10,2025-12-01,USD,114230.0,1.83,None,Direct Apply,2025-10-25T04:47:46
63c8e949-3ee0-4016-91c2-7d93684f305c,01016e26-e274-48ef-b5ce-d7d36f758f94,9d0b36e7-f570-4f25-a849-b8bc8bb2bb4f,Data Engineer,Security,Mid,Full-time,Remote,Chicago,IL,USA,2025-09-05,2025-09-12,2025-10-12,2026-03-27,USD,72567.0,6.68,None,Handshake,2025-10-25T04:47:46
bbccbe3b-de7c-4cac-a693-0f22e49a04cd,64ed4bfb-a30a-4271-b421-92843b034b30,c9e9e908-ae90-47c2-b6d2-793ef9d58c17,Data Engineer,Engineering,Junior,Full-time,Remote,Austin,TX,USA,2024-11-19,2024-11-24,2024-12-02,,USD,113581.0,18.08,None,Handshake,2025-10-25T04:47:46
fa439deb-255e-4a9d-85b0-66e124580e98,f5800fca-926f-4937-81e2-2b00788d276c,d6a6a4bc-d725-4819-9162-73c448eb7484,Software Engineer,Analytics,Junior,Full-time,On-site,St. Louis,MO,USA,2025-05-12,2025-05-16,2025-05-13,,USD,85202.0,4.07,STEM OPT,Handshake,2025-10-25T04:47:46
83f4fb6e-015d-4151-a898-a4968c518b04,eea7f7eb-6c9e-43fb-8cdf-5c5da5889923,8d68d4d7-73df-4fd0-833f-34e3b67a46a1,QA Engineer,Consulting,Junior,Internship,On-site,St. Louis,MO,USA,2025-06-04,2025-06-09,2025-06-09,2025-10-31,USD,115445.0,11.29,STEM OPT,LinkedIn,2025-10-25T04:47:46
62d55f9d-665d-4981-a07b-3faca9ac63a4,7033d311-d834-418b-9cc4-c7740c3eddfd,a3f0229b-cc89-4c13-b576-9bda5e652543,Associate Consultant,Analytics,Intern,Contract,Remote,Chicago,IL,USA,2025-07-18,2025-07-23,2025-08-19,,USD,94392.0,13.05,None,LinkedIn,2025-10-25T04:47:46
8dac8f76-bc4c-4924-8f41-08e047879059,667b4104-ac74-4b46-85c1-253cb927fd40,8aba460d-7c08-4c35-8559-db2c3faa9bed,Business Analyst,Analytics,Mid,Full-time,Remote,Hyderabad,,India,2025-07-29,2025-08-04,2025-08-21,,USD,111057.0,18.51,None,Referral,2025-10-25T04:47:46
e135e921-5917-45a3-8163-5c6bd09555fd,ec8883fa-a9fa-47c5-8685-b6797afaa319,f3072ac0-cb0f-4299-8d3e-527cd316d6d9,QA Engineer,Engineering,Intern,Contract,On-site,Hyderabad,,India,2024-12-27,2024-12-30,2025-01-04,,USD,111739.0,3.86,STEM OPT,Handshake,2025-10-25T04:47:46
3e089bfd-64c5-426f-bb43-e3be7692265d,b8d4aa44-c103-42e8-97ab-4d521c4d84bd,0d71de28-8818-42c1-9536-612b6c029104,Business Analyst,Engineering,Intern,Contract,Hybrid,New York,NY,USA,2025-04-30,2025-05-03,2025-06-02,,USD,102723.0,1.31,None,Career Fair,2025-10-25T04:47:46
d715968e-f11e-454f-89a1-70bed7b1ab9b,26eb3c46-3272-4bda-846b-318e9add5f82,19682a31-5101-4800-be0f-f8d401ed1430,QA Engineer,Analytics,Mid,Contract,On-site,Austin,TX,USA,2024-11-22,2024-11-22,2024-11-30,,USD,84908.0,6.28,OPT,Handshake,2025-10-25T04:47:46
3b300e71-8f04-4431-bfc4-8dd3a2d6d514,7f09dfa5-4b93-4dea-aac5-6671f95e0147,1bd8efe4-9416-4319-9e47-50e587e74b8c,Data Analyst,Quality,Mid,Internship,Hybrid,Dallas,TX,USA,2024-11-13,2024-11-18,2024-12-18,,USD,99944.0,14.97,OPT,Career Fair,2025-10-25T04:47:46
e7208028-6eec-4491-a60e-e82e22d077b1,4334891a-2312-4528-8a72-618035e6004d,5e683232-4f57-4145-ad49-cebebead6c9e,Data Analyst,Analytics,Intern,Internship,Remote,Dallas,TX,USA,2025-05-23,2025-05-24,2025-05-29,,USD,85277.0,0.49,None,Referral,2025-10-25T04:47:46
26b17090-7226-438e-8d5f-6f0f8ae55d5e,c68d2713-6236-4817-89ab-f64eb3ca0414,f3f56de1-3d9a-4c42-aa44-f71035e530b9,QA Engineer,Engineering,Intern,Contract,On-site,Dallas,TX,USA,2025-03-27,2025-03-27,2025-04-09,,USD,110297.0,16.08,None,LinkedIn,2025-10-25T04:47:46
2fa536cf-bad2-47a7-a732-56050edbe8dc,d3d87cc3-b1ce-4fd6-ab61-53b601e42988,ce7f1a1a-06f8-4be4-97eb-205b6ae9001f,Software Engineer,Security,Junior,Full-time,On-site,Austin,TX,USA,2025-08-29,2025-08-31,2025-09-22,,USD,90612.0,19.69,None,Handshake,2025-10-25T04:47:46
49ab205e-ffae-4f0c-b603-b68fed76467d,684b242f-b94d-4d2f-9af5-61534ff0288d,22aba4b4-3373-464d-ae13-26eddb301295,Business Analyst,Engineering,Senior,Contract,On-site,Austin,TX,USA,2025-02-23,2025-03-02,2025-03-27,,USD,117509.0,9.92,STEM OPT,Handshake,2025-10-25T04:47:46
