event_id,event_name,event_type,event_theme,event_description,start_datetime,end_datetime,timezone,delivery_mode,location_venue,location_city,location_state,location_country,organizer_unit,organizer_contact_email,capacity,rsvp_required,registrations_count,attendees_count,feedback_score_avg
a20c0b39-2325-404e-840b-9dd929d82ea3,Workshop 0857 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2025-10-19 14:00:00,2025-10-19 18:00:00,America/New_York,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,85,1,85,85,4.8
791e58f3-f9f4-4634-9326-459c03c1d20b,Meetup 0858 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2025-12-17 18:00:00,2025-12-17 20:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,175,0,175,175,4.0
d740340e-031f-457d-9be5-58b5f63e475c,Guest Lecture 0859 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2025-11-08 14:00:00,2025-11-08 17:00:00,America/Chicago,In-person,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,216,1,216,138,4.01
7110eadd-562f-4416-9861-f13a62380ee3,Career Fair 0860 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2025-09-28 10:00:00,2025-09-28 13:00:00,America/Los_Angeles,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,1000,1,363,288,4.24
1af81f96-e888-4cfb-ab88-726c8a5458d3,Webinar 0861 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2025-09-19 10:00:00,2025-09-19 13:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,343,1,317,251,4.42
f0af1a64-a2bb-45a9-b6d4-9294437dbccf,Workshop 0862 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-05-28 18:00:00,2025-05-28 21:00:00,America/Los_Angeles,Hybrid,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,40,1,40,40,
772d2731-bbb5-4bc8-b247-0c140678bcd4,Meetup 0863 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2025-05-08 14:00:00,2025-05-08 16:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,Cybersecurity Center,cybercenter@slu.edu,106,1,106,106,4.69
c2473fba-1755-41ff-8fda-e59524c507a0,Guest Lecture 0864 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2025-09-24 14:00:00,2025-09-24 16:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,129,1,129,129,
f19dbff2-d1b6-4785-b831-9a273e61bfdb,Career Fair 0865 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2025-11-21 18:00:00,2025-11-21 19:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,856,1,533,284,3.74
a7e1225b-aec7-41b6-b1c1-d8b659b82bb4,Webinar 0866 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2025-08-15 10:00:00,2025-08-15 14:00:00,America/Los_Angeles,In-person,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,567,1,327,277,
335eb1e1-9604-454c-b8ff-a9430399f4c4,Workshop 0867 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2025-10-25 14:00:00,2025-10-25 15:00:00,America/Chicago,Virtual,Data Science Hub,Seattle,WA,USA,Data Science Institute,dsi@slu.edu,59,1,59,59,3.67
cce08e5f-cb95-42be-ab64-e55ab12ca893,Meetup 0868 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2026-03-04 10:00:00,2026-03-04 12:00:00,America/Chicago,Hybrid,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,157,0,112,112,4.72
598385ba-5a82-44e4-b9b9-b72a9e2f4cf2,Guest Lecture 0869 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-05-09 10:00:00,2025-05-09 12:00:00,America/Los_Angeles,In-person,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,191,1,191,191,3.98
536325fc-9342-4ae8-871e-790acc1e9967,Career Fair 0870 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2025-11-04 10:00:00,2025-11-04 12:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,1041,1,606,353,4.88
3916d418-2364-4dda-930e-32546f960050,Webinar 0871 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2025-06-14 10:00:00,2025-06-14 11:00:00,America/Los_Angeles,Virtual,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,546,1,231,230,3.7
c98c1c87-ce2e-4e86-89b4-f52a538fc061,Workshop 0872 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2025-10-22 10:00:00,2025-10-22 13:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,124,1,124,124,3.75
0361dc4b-c82a-4909-99ea-f31d27938895,Meetup 0873 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2025-04-27 18:00:00,2025-04-27 19:00:00,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,100,0,100,100,4.83
28260e52-ed4a-4b02-af44-c72951b288de,Guest Lecture 0874 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2025-06-19 14:00:00,2025-06-19 17:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,153,1,153,153,4.47
71e07a78-6263-4501-ac9a-77729bc12a86,Career Fair 0875 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2025-06-09 18:00:00,2025-06-09 19:00:00,America/New_York,Virtual,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,1120,0,131,131,3.95
909643f1-17ff-47bc-8acd-82960d675f8e,Webinar 0876 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2025-11-14 14:00:00,2025-11-14 17:00:00,America/Chicago,Hybrid,Global Webinar Room,Online,,USA,Career Services,careerservices@slu.edu,260,1,260,91,4.12
672efdd5-85f2-4591-95ee-d0263c15bd21,Workshop 0877 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2026-01-25 18:00:00,2026-01-25 21:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,57,1,57,57,3.87
088abd98-abee-4c62-bfaa-c151d3fc604b,Meetup 0878 • Networking Night,Meetup,Networking Night,Join us for meetup on networking night.,2025-10-22 14:00:00,2025-10-22 17:00:00,America/Los_Angeles,In-person,Career Services Hall,Chicago,IL,USA,Alumni Office,alumni@slu.edu,92,1,92,92,3.72
653654ec-6c1d-466e-ae16-5f444cf1dbb4,Guest Lecture 0879 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for guest lecture on employer spotlight.,2025-12-16 18:00:00,2025-12-16 22:00:00,America/Chicago,Hybrid,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,172,1,172,172,4.8
55d5037d-7329-4c68-96f7-746c668f01b3,Career Fair 0880 • AI & Data Analytics Careers,Career Fair,AI & Data Analytics Careers,Join us for career fair on ai & data analytics careers.,2025-10-21 14:00:00,2025-10-21 16:00:00,America/New_York,Virtual,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,1087,1,380,301,4.34
7ca57e86-29a8-4a66-836a-477ee85fd7cf,Webinar 0881 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for webinar on cloud & devops pathways.,2025-06-17 18:00:00,2025-06-17 20:00:00,America/New_York,Hybrid,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,441,1,178,146,3.85
e1531dc2-3b12-4024-acfb-3d9787653fb8,Workshop 0882 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for workshop on cybersecurity trends 2025.,2025-08-19 14:00:00,2025-08-19 15:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,56,1,56,56,4.29
97a52c71-a08d-442f-b36a-22495a82d16f,Meetup 0883 • Product & Project Management,Meetup,Product & Project Management,Join us for meetup on product & project management.,2025-06-22 14:00:00,2025-06-22 17:00:00,America/Chicago,In-person,Alumni Center,Boston,MA,USA,Alumni Office,alumni@slu.edu,56,1,56,56,4.1
d3019511-73cb-4b59-9fd4-92149827a4dc,Guest Lecture 0884 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for guest lecture on consulting case prep.,2026-03-25 10:00:00,2026-03-25 12:00:00,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Alumni Office,alumni@slu.edu,167,1,167,167,4.8
f8bce1fc-ebe0-419b-b3ce-c619ce052ddd,Career Fair 0885 • Resume & Interview Mastery,Career Fair,Resume & Interview Mastery,Join us for career fair on resume & interview mastery.,2026-03-12 18:00:00,2026-03-12 21:00:00,America/New_York,Hybrid,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,867,1,646,334,4.79
aed85da5-0fa1-4045-b582-2bd6367a19c5,Webinar 0886 • Networking Night,Webinar,Networking Night,Join us for webinar on networking night.,2026-01-15 18:00:00,2026-01-15 22:00:00,America/New_York,Hybrid,Global Webinar Room,Online,,USA,School of Science & Engineering,sse-events@slu.edu,555,1,555,223,4.55
efa3ea9a-e420-4872-b65e-9d505cf4562e,Workshop 0887 • Employer Spotlight,Workshop,Employer Spotlight,Join us for workshop on employer spotlight.,2025-07-28 14:00:00,2025-07-28 17:00:00,America/Chicago,In-person,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,45,1,45,45,4.44
da5b11a0-4d25-482c-80f2-9697e96a107f,Meetup 0888 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for meetup on ai & data analytics careers.,2026-04-15 10:00:00,2026-04-15 14:00:00,America/Chicago,Hybrid,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,68,1,68,68,3.93
2897668f-dd32-4f9d-b682-147e8cc6b6e9,Guest Lecture 0889 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for guest lecture on cloud & devops pathways.,2025-09-22 10:00:00,2025-09-22 13:00:00,America/Los_Angeles,Virtual,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,224,1,224,221,3.88
b91f16e9-0675-4b49-af1d-e210634c0f3c,Career Fair 0890 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for career fair on cybersecurity trends 2025.,2026-01-18 14:00:00,2026-01-18 17:00:00,America/Chicago,In-person,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,1153,1,122,122,4.31
d94c76dd-8d23-4b77-9ad2-0cc78e440976,Webinar 0891 • Product & Project Management,Webinar,Product & Project Management,Join us for webinar on product & project management.,2025-11-22 10:00:00,2025-11-22 12:00:00,America/Los_Angeles,In-person,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,253,1,253,253,3.75
bd4593b9-7ddd-44d3-9c22-7e6671d219a7,Workshop 0892 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for workshop on consulting case prep.,2025-07-17 14:00:00,2025-07-17 18:00:00,America/New_York,Hybrid,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,79,1,79,79,3.97
0d1df05a-9168-45c7-a0be-d3edb701ff7a,Meetup 0893 • Resume & Interview Mastery,Meetup,Resume & Interview Mastery,Join us for meetup on resume & interview mastery.,2026-01-28 10:00:00,2026-01-28 13:00:00,America/Chicago,Hybrid,Busch Student Center,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,78,1,78,78,3.5
c247c632-65ff-461c-9ac3-6f334857468e,Guest Lecture 0894 • Networking Night,Guest Lecture,Networking Night,Join us for guest lecture on networking night.,2025-09-25 18:00:00,2025-09-25 21:00:00,America/New_York,In-person,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,228,1,228,143,
a072d986-dcf5-45bd-9aee-ea6418f6586e,Career Fair 0895 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for career fair on employer spotlight.,2026-02-06 14:00:00,2026-02-06 15:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,644,1,245,245,3.85
82eab274-d3ed-49c0-b764-f6156f81c21b,Webinar 0896 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for webinar on ai & data analytics careers.,2026-04-16 10:00:00,2026-04-16 13:00:00,America/New_York,Virtual,Alumni Center,Boston,MA,USA,School of Science & Engineering,sse-events@slu.edu,225,1,225,190,4.61
3fb0dc77-73e2-4d12-8912-17ed683ab5be,Workshop 0897 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2025-11-05 14:00:00,2025-11-05 18:00:00,America/Chicago,Virtual,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,66,1,66,66,3.58
977b8e3e-2105-4648-8540-9dfc7800ba68,Meetup 0898 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2025-05-16 18:00:00,2025-05-16 19:00:00,America/New_York,Hybrid,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,84,1,84,84,
43fc4fed-aa72-41bb-94c3-5e02ba2c53f8,Guest Lecture 0899 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2025-10-10 14:00:00,2025-10-10 17:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,196,1,196,196,4.72
3b4dfdba-4492-4aed-8b84-2bccefc3f324,Career Fair 0900 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2026-01-22 18:00:00,2026-01-22 20:00:00,America/New_York,In-person,Global Webinar Room,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,699,1,446,446,3.69
aca0715d-eaa3-411b-806e-494252f733e5,Webinar 0901 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2025-09-12 18:00:00,2025-09-12 22:00:00,America/Los_Angeles,Hybrid,Virtual Stage,Online,,USA,Alumni Office,alumni@slu.edu,597,1,484,338,4.97
797dcdca-b242-41c5-b91e-918f9bed32f6,Workshop 0902 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-09-21 14:00:00,2025-09-21 18:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,77,1,77,77,3.87
49b1da37-8676-4fae-95d1-c2a331e9396c,Meetup 0903 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2026-04-13 18:00:00,2026-04-13 22:00:00,America/Los_Angeles,Virtual,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,169,1,169,169,4.46
f4e7fe0e-d430-44fb-933f-2a46c9911240,Guest Lecture 0904 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2025-09-07 18:00:00,2025-09-07 20:00:00,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,185,1,185,108,3.63
bebee284-00f6-4312-ba22-e98c6b329c57,Career Fair 0905 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2025-07-03 10:00:00,2025-07-03 12:00:00,America/Chicago,Virtual,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,872,0,571,291,4.56
1f2732fe-55bf-4b60-8ea1-8122c97c0b0c,Webinar 0906 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2025-09-19 10:00:00,2025-09-19 13:00:00,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Cybersecurity Center,cybercenter@slu.edu,556,1,129,129,4.28
3926b21d-3964-407b-b0d2-5b2bdaa3bd55,Workshop 0907 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2026-04-14 14:00:00,2026-04-14 15:00:00,America/New_York,Hybrid,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,60,1,60,60,4.98
e55b7449-a279-4a92-a742-06c493311995,Meetup 0908 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2025-11-20 10:00:00,2025-11-20 14:00:00,America/Chicago,In-person,Alumni Center,Boston,MA,USA,Alumni Office,alumni@slu.edu,140,1,100,100,3.58
ba73ffd9-f8a6-439c-8d7e-92510eaf0261,Guest Lecture 0909 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-07-29 18:00:00,2025-07-29 20:00:00,America/New_York,Hybrid,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,171,1,171,171,4.82
a2843857-a459-45b3-9549-047e527bdeef,Career Fair 0910 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2026-01-31 10:00:00,2026-01-31 13:00:00,America/Chicago,Hybrid,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,914,0,393,222,3.84
724a2cf4-ba4e-4715-8ca6-0940e198ba4e,Webinar 0911 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2025-06-05 10:00:00,2025-06-05 14:00:00,America/Los_Angeles,In-person,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,595,1,415,255,3.88
89386091-fa06-4942-91a5-08318c7f28c5,Workshop 0912 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2025-12-27 18:00:00,2025-12-27 20:00:00,America/Los_Angeles,Hybrid,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,30,1,30,30,3.72
01c18859-4c6e-40c4-bc72-0dd0f464cb71,Meetup 0913 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2026-02-20 14:00:00,2026-02-20 16:00:00,America/Los_Angeles,Virtual,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,78,0,78,78,4.69
b8e26091-e839-44b0-bde1-7456a75a1857,Guest Lecture 0914 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2026-04-06 10:00:00,2026-04-06 12:00:00,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,88,1,88,88,4.79
07856942-dd8c-4e56-b37a-6fdc57845cea,Career Fair 0915 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2025-09-07 10:00:00,2025-09-07 13:00:00,America/New_York,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,533,1,277,277,3.54
e626bf9e-1955-4a00-83d1-453fd712b75c,Webinar 0916 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2025-12-12 10:00:00,2025-12-12 13:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,School of Science & Engineering,sse-events@slu.edu,465,1,465,460,3.7
e03d0e86-2ca8-47a1-83c2-9c7bbded8270,Workshop 0917 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2025-07-10 14:00:00,2025-07-10 17:00:00,America/Los_Angeles,Virtual,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,120,1,120,120,4.41
e793dffd-992f-46da-b15c-38b46b0aee92,Meetup 0918 • Networking Night,Meetup,Networking Night,Join us for meetup on networking night.,2025-08-10 18:00:00,2025-08-10 19:00:00,America/Chicago,Virtual,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,88,0,88,88,
e9a89fe6-c348-47a6-902b-fab4d3c948e9,Guest Lecture 0919 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for guest lecture on employer spotlight.,2025-11-18 14:00:00,2025-11-18 17:00:00,America/New_York,Hybrid,Global Webinar Room,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,195,1,171,171,4.25
748fe69e-3903-4337-9202-14c8a208fbd9,Career Fair 0920 • AI & Data Analytics Careers,Career Fair,AI & Data Analytics Careers,Join us for career fair on ai & data analytics careers.,2025-07-20 18:00:00,2025-07-20 19:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,671,0,569,155,4.32
bffab894-f3c1-4f10-8f63-7c4ae5731550,Webinar 0921 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for webinar on cloud & devops pathways.,2025-10-08 18:00:00,2025-10-08 19:00:00,America/Chicago,In-person,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,311,1,311,311,3.89
f522900b-e001-41be-9d09-19942007c151,Workshop 0922 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for workshop on cybersecurity trends 2025.,2026-03-18 14:00:00,2026-03-18 18:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,Alumni Office,alumni@slu.edu,117,1,117,117,3.92
378ed199-9a4f-42f3-9027-3abf42d343be,Meetup 0923 • Product & Project Management,Meetup,Product & Project Management,Join us for meetup on product & project management.,2025-10-25 14:00:00,2025-10-25 15:00:00,America/Chicago,In-person,Global Webinar Room,Online,,USA,School of Science & Engineering,sse-events@slu.edu,193,0,193,193,4.68
341cf25c-a289-47b4-81f8-8c4e5f18ad16,Guest Lecture 0924 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for guest lecture on consulting case prep.,2025-11-30 10:00:00,2025-11-30 12:00:00,America/New_York,Hybrid,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,97,1,97,87,4.34
9f63ee86-f76f-441e-8b69-7ceefd6112f0,Career Fair 0925 • Resume & Interview Mastery,Career Fair,Resume & Interview Mastery,Join us for career fair on resume & interview mastery.,2025-07-16 14:00:00,2025-07-16 18:00:00,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,827,1,261,115,4.96
a00c3acd-a985-400d-906a-33464d99fde3,Webinar 0926 • Networking Night,Webinar,Networking Night,Join us for webinar on networking night.,2026-02-19 14:00:00,2026-02-19 16:00:00,America/Los_Angeles,Hybrid,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,310,1,135,135,3.66
0f012bc7-531e-4420-895d-5e3624ee4d58,Workshop 0927 • Employer Spotlight,Workshop,Employer Spotlight,Join us for workshop on employer spotlight.,2025-12-13 10:00:00,2025-12-13 12:00:00,America/New_York,In-person,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,89,1,89,89,
e880d7c7-5465-44bb-a728-bfd3a5f88df1,Meetup 0928 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for meetup on ai & data analytics careers.,2025-06-29 14:00:00,2025-06-29 15:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,113,0,113,113,4.77
3a5f974c-6d58-4221-8657-b7595030f146,Guest Lecture 0929 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for guest lecture on cloud & devops pathways.,2025-12-19 10:00:00,2025-12-19 11:00:00,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,228,1,228,228,4.67
4ab60c79-ef29-4967-a958-767b6d0c5cc3,Career Fair 0930 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for career fair on cybersecurity trends 2025.,2025-08-14 14:00:00,2025-08-14 17:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,521,0,180,180,4.41
f1a05b2e-05b5-4dc2-958e-720f2423f73d,Webinar 0931 • Product & Project Management,Webinar,Product & Project Management,Join us for webinar on product & project management.,2025-06-28 14:00:00,2025-06-28 17:00:00,America/Los_Angeles,In-person,Career Services Hall,Chicago,IL,USA,Chaifetz School of Business,chaifetz-events@slu.edu,341,1,341,225,4.71
935cd3b1-52ae-4b6c-aca4-abbdda96df7f,Workshop 0932 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for workshop on consulting case prep.,2025-11-26 14:00:00,2025-11-26 18:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,66,1,66,66,4.46
cf67cacb-706c-4dd9-a56b-0ecdd513c606,Meetup 0933 • Resume & Interview Mastery,Meetup,Resume & Interview Mastery,Join us for meetup on resume & interview mastery.,2025-11-17 18:00:00,2025-11-17 22:00:00,America/Los_Angeles,In-person,Virtual Stage,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,119,0,119,119,3.56
ac7ab435-0cd1-4eb4-b4b1-f70ddb4eca72,Guest Lecture 0934 • Networking Night,Guest Lecture,Networking Night,Join us for guest lecture on networking night.,2025-08-01 18:00:00,2025-08-01 20:00:00,America/New_York,Virtual,Virtual Stage,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,130,1,130,130,4.28
2611f38d-66fd-4c23-8021-3d26246e93a2,Career Fair 0935 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for career fair on employer spotlight.,2025-08-22 18:00:00,2025-08-22 20:00:00,America/New_York,Virtual,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,523,1,110,110,4.29
74410ddf-39e7-453d-b5af-1ccac4a63141,Webinar 0936 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for webinar on ai & data analytics careers.,2025-08-09 18:00:00,2025-08-09 19:00:00,America/Los_Angeles,In-person,Virtual Stage,Online,,USA,Career Services,careerservices@slu.edu,413,1,413,169,3.94
d142ccf4-4d00-454d-94f7-ba8c79eeb862,Workshop 0937 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2025-07-10 14:00:00,2025-07-10 17:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,Alumni Office,alumni@slu.edu,53,1,53,53,
